"","response","updated_response"
"120796",0,0
"1208",0,0
"120863",0,0
"120892",1,1
"1209",0,0
"120935",0,0
"120939",0,0
"121006",0,0
"121053",0,0
"1211",0,0
"121129",0,0
"121130",0,0
"1212",0,0
"121214",1,1
"121227",0,0
"121256",0,0
"121260",0,0
"121268",0,0
"121273",0,0
"121274",0,0
"121275",0,0
"121278",0,0
"1213",1,1
"121340",1,1
"121355",0,0
"121364",0,0
"121391",1,1
"121441",0,0
"121457",0,0
"1215",0,0
"121504",0,0
"121506",0,0
"121512",1,1
"121536",0,0
"121549",0,0
"121551",0,0
"121599",0,0
"121601",0,0
"121642",0,0
"121643",0,0
"121665",0,0
"121793",0,0
"122011",0,0
"122042",0,0
"122046",0,0
"122060",0,0
"122258",0,0
"122402",1,1
"122416",0,0
"122481",1,1
"122509",0,0
"122525",0,0
"122553",1,1
"122616",0,0
"122618",0,0
"122622",1,1
"122651",0,0
"122664",0,0
"122665",0,0
"122704",0,0
"122706",0,0
"122740",0,0
"122742",0,0
"122748",0,0
"122769",0,0
"122773",0,0
"122786",0,0
"122809",0,0
"122830",0,0
"122945",0,0
"122953",0,0
"122961",1,1
"122970",0,0
"123",0,0
"1230",1,1
"123016",1,1
"123036",0,0
"123041",1,1
"123096",0,0
"123099",0,0
"123103",0,0
"123169",0,0
"1232",0,0
"123207",0,0
"123228",0,0
"123263",1,1
"123264",0,1
"123283",0,0
"1233",0,0
"123355",0,0
"1234",0,0
"1235",1,1
"123591",0,0
"1236",0,0
"123606",1,1
"123688",0,0
"1237",0,0
"123720",0,0
"123722",0,0
"123745",0,0
"123775",0,0
"1238",0,0
"123803",0,0
"123811",0,0
"123872",1,1
"123876",0,0
"123879",0,0
"123904",0,0
"123920",0,0
"123970",0,0
"124",0,0
"1240",0,0
"124044",0,0
"124045",0,0
"124056",0,0
"124093",1,1
"1241",0,0
"124152",0,0
"124220",0,0
"124222",0,0
"124245",0,0
"124274",0,0
"124359",0,0
"1244",1,1
"124401",0,0
"124402",0,0
"124404",1,1
"124411",0,0
"124446",0,0
"124454",1,1
"124460",0,0
"124491",0,0
"124512",1,1
"124535",0,0
"124538",0,0
"124540",0,0
"124565",0,0
"124583",1,1
"124590",1,1
"124599",0,0
"124602",0,0
"124626",0,0
"124637",0,0
"124641",0,0
"124739",0,0
"124751",0,0
"124773",0,0
"124783",0,0
"124790",0,0
"124801",0,0
"124808",0,0
"124817",0,0
"124842",1,1
"124857",0,0
"124872",0,0
"124912",0,0
"124923",0,0
"124925",0,0
"124930",0,0
"124935",0,0
"124936",0,0
"124961",0,0
"124975",0,0
"124976",1,1
"124989",0,0
"124995",0,0
"124997",1,1
"125",1,1
"125058",0,0
"125061",0,0
"125111",0,0
"125113",0,0
"125115",0,0
"125150",0,1
"125170",0,1
"125206",0,0
"125228",0,0
"125336",1,1
"125476",0,0
"125488",0,0
"125704",0,0
"1258",1,1
"125875",0,0
"125893",0,0
"1259",1,1
"125919",0,0
"125950",0,0
"125958",0,0
"125962",0,0
"125963",0,0
"125965",0,0
"125981",0,0
"125988",1,1
"125997",0,0
"126",1,1
"1260",0,0
"126003",0,0
"126006",0,0
"126014",0,0
"126017",0,0
"126068",0,0
"126069",0,0
"126070",0,0
"126074",0,0
"126075",0,0
"1261",1,1
"126119",0,0
"126123",0,0
"126129",1,1
"126133",0,0
"126147",0,0
"1262",0,0
"126204",0,0
"126205",0,0
"126206",0,0
"126208",0,0
"126231",0,0
"126248",0,0
"126259",0,0
"126272",0,0
"126282",0,0
"126295",0,0
"126298",0,0
"126299",0,0
"1263",0,0
"126306",0,0
"126308",0,0
"126321",0,0
"126326",1,1
"126328",1,1
"126353",0,0
"126364",0,0
"126370",0,0
"126374",0,0
"126375",0,0
"126382",0,0
"126393",0,0
"1264",0,0
"126402",0,0
"126410",1,1
"126432",0,0
"126433",0,0
"1265",0,0
"126526",0,0
"126541",0,0
"126549",0,0
"126567",0,0
"1266",0,0
"126626",0,0
"126637",0,0
"126638",0,0
"126668",0,0
"126669",0,0
"126695",1,1
"1267",0,1
"126731",0,0
"126755",0,0
"126767",0,0
"126789",0,0
"126792",1,1
"1268",0,0
"126820",0,0
"126823",0,0
"126859",0,0
"126868",0,0
"1269",0,0
"126917",0,0
"126969",0,0
"127",0,0
"1270",0,0
"127002",0,0
"127003",0,0
"127018",0,0
"127059",0,0
"127062",0,0
"127064",0,0
"127066",0,0
"127068",0,0
"127069",0,0
"127074",0,0
"1271",0,0
"127124",0,0
"1272",1,1
"127247",0,0
"127253",0,0
"127254",0,0
"127255",0,0
"127262",0,0
"127281",0,0
"127294",0,0
"127343",0,0
"127385",0,0
"127391",0,0
"127396",0,0
"127428",0,0
"127435",0,0
"127495",0,0
"127534",1,1
"127540",0,0
"127544",0,0
"127579",0,0
"127602",0,0
"127623",0,0
"127665",0,0
"127670",0,0
"127687",0,0
"1277",1,1
"127700",0,0
"127703",0,0
"127707",0,0
"127731",0,0
"127733",0,0
"127795",0,0
"1278",1,1
"127829",0,0
"127833",1,1
"127845",0,0
"127933",0,0
"127943",0,0
"128",0,1
"1280",1,1
"128025",0,0
"128061",0,0
"1281",1,1
"128153",0,0
"128178",1,1
"1282",1,1
"128209",0,0
"128218",0,0
"128229",0,0
"128239",0,0
"128240",1,1
"128272",0,0
"128308",0,0
"128312",0,0
"128338",1,1
"128344",0,0
"128346",0,0
"128360",0,0
"128366",0,0
"128368",0,0
"128371",0,0
"128372",0,0
"128387",0,0
"1284",1,1
"128408",0,0
"128414",0,0
"128434",0,0
"128486",0,1
"128488",0,0
"128497",0,0
"1285",1,1
"128506",0,0
"128553",0,0
"1286",1,1
"128602",0,0
"128611",0,0
"128637",1,1
"128646",0,0
"128653",0,0
"128674",1,1
"1287",1,1
"128710",0,0
"1288",1,1
"128817",0,0
"128821",0,0
"128822",0,0
"128826",0,0
"128853",0,0
"128859",0,0
"128861",0,0
"128864",0,0
"128866",1,1
"128869",0,1
"128876",0,0
"1289",1,1
"128954",0,0
"128977",0,0
"128989",1,1
"1290",1,1
"129025",0,0
"129049",0,0
"129080",0,0
"1291",1,1
"129138",0,0
"1292",1,1
"129285",0,1
"129293",0,0
"1293",1,1
"129303",0,0
"1294",1,1
"129401",0,0
"129446",0,0
"129450",0,0
"1295",0,0
"129521",0,0
"129530",0,0
"129531",0,0
"129563",1,1
"1296",1,1
"129607",0,0
"129642",0,0
"129684",0,0
"129685",0,0
"1297",1,1
"129787",0,0
"1298",1,1
"129804",0,0
"129807",0,0
"129831",0,0
"129852",0,0
"129868",0,0
"129880",1,1
"129881",0,0
"1299",1,1
"13",0,0
"130",0,0
"1300",1,1
"130013",0,0
"130026",0,0
"130074",0,0
"130075",0,0
"1301",1,1
"130106",0,0
"130120",0,0
"130132",0,0
"130162",0,0
"130271",0,0
"1303",1,1
"130340",1,1
"130355",0,0
"130367",0,0
"130399",0,0
"130497",0,0
"1305",1,1
"130502",0,0
"130507",0,0
"130535",0,0
"130540",0,0
"130557",1,1
"130560",0,0
"130574",0,0
"130576",0,0
"130589",0,1
"1306",0,0
"130612",0,0
"130617",0,0
"1307",0,0
"130733",0,0
"130749",0,0
"130752",0,0
"1308",1,1
"130813",0,0
"130814",0,0
"130827",0,0
"130872",0,0
"130888",0,0
"130916",0,0
"130940",0,0
"130951",0,1
"131",0,0
"1310",0,0
"131034",0,0
"131076",0,0
"131096",0,0
"1311",1,1
"131118",1,1
"131149",0,0
"131177",0,0
"1312",1,1
"131368",0,0
"131375",0,0
"131377",1,1
"1314",1,1
"131405",0,1
"131408",0,0
"131450",0,0
"131474",0,0
"1315",0,1
"131540",0,0
"131544",0,0
"131566",0,0
"131578",0,0
"131583",0,0
"1316",1,1
"131601",0,0
"131616",0,0
"131669",1,1
"1317",0,0
"1318",0,0
"131831",0,0
"131870",0,0
"131873",0,0
"131890",0,0
"131920",0,0
"131965",0,0
"132",1,1
"132001",0,0
"132014",0,0
"132112",0,0
"132141",0,0
"132158",1,1
"132160",0,0
"132200",0,0
"132203",0,0
"132204",0,0
"132228",0,0
"132243",0,0
"132299",0,0
"132320",0,0
"132321",0,0
"132332",0,0
"132430",0,0
"1325",0,0
"1326",0,0
"132612",0,0
"132625",0,0
"132660",0,0
"132671",0,0
"1327",0,1
"132720",0,0
"132724",0,0
"132789",0,0
"132851",0,0
"132864",0,0
"132884",1,1
"1329",0,0
"132946",0,0
"132949",0,0
"132954",0,0
"132989",0,0
"133",0,0
"133015",0,0
"133022",0,0
"133060",0,0
"133121",0,0
"133308",0,0
"133383",0,0
"133396",1,1
"133418",0,0
"133482",0,0
"133491",0,0
"133522",0,0
"133558",0,0
"133584",0,0
"133619",0,0
"133686",1,1
"133688",0,0
"133690",0,0
"1337",1,1
"133746",0,0
"133874",0,0
"1339",0,1
"133923",0,0
"133957",0,0
"134",0,0
"1340",1,1
"134083",0,0
"134111",0,0
"134121",0,0
"134145",0,0
"134147",0,0
"134218",1,1
"134265",0,0
"134266",0,0
"134285",0,0
"134288",0,0
"134353",0,1
"134359",0,0
"134391",0,0
"134429",0,0
"134430",1,1
"134492",0,0
"1345",0,0
"134510",0,0
"134526",0,0
"134548",0,0
"134549",0,0
"134553",0,0
"1346",0,0
"134637",0,0
"1347",0,0
"134701",1,1
"134728",0,0
"134829",0,0
"134864",0,0
"1349",1,1
"134957",0,0
"135",0,1
"1350",0,0
"1351",1,1
"135112",0,0
"135114",0,0
"135138",0,0
"135152",0,0
"135154",0,0
"1352",1,1
"135228",1,1
"135250",0,0
"135293",0,0
"135295",0,0
"1353",0,0
"135398",0,0
"135458",0,0
"1355",1,1
"1356",1,1
"1357",1,1
"1358",0,0
"135886",0,1
"135892",0,0
"1359",0,0
"135924",0,0
"135927",0,0
"135932",0,0
"135935",1,1
"135941",0,0
"135946",0,0
"135948",0,0
"136",0,0
"1360",0,0
"136051",0,0
"1361",0,0
"1362",0,0
"136227",0,0
"136242",0,0
"136259",0,0
"136263",0,0
"136288",0,0
"1363",0,1
"136306",0,0
"136332",0,0
"136371",1,1
"1364",0,0
"1365",0,0
"136541",0,0
"1366",0,0
"136647",1,1
"1368",0,0
"136853",0,0
"136895",0,0
"1369",1,1
"136991",0,0
"1370",0,0
"137075",0,0
"1371",1,1
"137209",0,0
"1373",1,1
"137362",0,0
"137392",1,1
"1374",1,1
"137492",1,1
"1375",0,0
"1376",1,1
"137682",1,1
"137695",0,0
"137735",0,0
"137797",0,0
"1378",0,0
"137814",1,1
"137835",0,0
"137868",0,0
"137872",0,0
"137886",0,0
"1379",0,0
"137902",0,0
"137964",0,0
"137970",0,0
"137994",0,0
"1380",1,1
"138009",0,0
"138046",0,0
"138050",1,1
"138065",0,0
"1381",0,0
"138151",0,0
"138162",0,0
"138199",0,0
"1382",0,0
"138240",0,0
"138241",0,0
"138255",0,0
"138307",0,0
"138311",0,0
"1384",1,1
"138428",0,0
"138429",0,0
"138474",0,0
"1385",0,0
"1386",0,0
"138639",0,0
"1387",1,1
"138715",0,0
"138716",0,0
"138724",0,0
"138802",0,0
"138803",0,0
"138804",0,0
"138805",0,0
"138881",0,0
"138882",0,0
"138883",0,0
"1389",0,0
"1390",0,0
"139065",0,0
"139067",0,0
"139081",0,0
"139105",0,0
"139135",0,0
"139170",0,0
"1392",0,1
"139212",1,1
"139221",0,0
"139231",0,0
"139285",1,1
"1393",0,0
"139322",0,0
"139324",0,0
"139341",0,0
"139378",0,0
"139411",1,1
"139422",0,0
"139425",0,0
"1395",0,0
"139562",0,0
"139596",0,0
"139599",0,0
"1396",0,0
"139604",0,0
"139628",0,0
"1397",0,0
"139716",0,0
"139728",0,0
"139735",0,0
"139741",0,0
"139760",0,0
"139793",0,0
"1398",0,0
"139804",0,0
"139818",0,0
"139886",0,0
"1399",1,1
"14",0,0
"1400",0,0
"1401",0,0
"140258",0,0
"140290",0,0
"1404",0,0
"140432",0,0
"140453",0,0
"140456",0,0
"140458",0,0
"140459",0,0
"140460",0,0
"140461",0,0
"140462",0,0
"140465",0,0
"140467",0,0
"140469",0,0
"140545",0,0
"140564",0,0
"140576",0,0
"140578",0,0
"140597",0,0
"1406",1,1
"140606",0,0
"140609",0,0
"140612",0,0
"140625",0,0
"140628",1,1
"140679",0,0
"140680",0,0
"140683",0,0
"140685",0,0
"140686",0,0
"140687",0,0
"140688",0,0
"140689",0,0
"140690",0,0
"140691",0,0
"140699",0,0
"1407",1,1
"140700",0,0
"140701",0,0
"140706",0,0
"140707",0,0
"140710",0,0
"140711",0,0
"140730",0,0
"140732",1,1
"140733",0,0
"140738",0,0
"140739",0,0
"140766",0,0
"140767",0,0
"140775",0,0
"1408",0,0
"140801",0,1
"140803",1,1
"140807",0,0
"140823",0,0
"140825",0,0
"140831",0,0
"140832",0,0
"140836",0,0
"140838",0,0
"140850",0,0
"140856",0,0
"140862",0,0
"140870",0,0
"140873",0,0
"140876",0,0
"140880",0,0
"140881",0,0
"140885",0,0
"140886",0,0
"140890",0,0
"140893",0,0
"140894",0,0
"1409",1,1
"140901",0,0
"140902",0,0
"140947",0,0
"141",0,0
"1410",1,1
"1411",1,1
"1412",1,1
"1413",1,1
"1414",1,1
"1415",1,1
"1417",1,1
"1418",0,0
"1419",1,1
"142",0,0
"1420",1,1
"1421",1,1
"142678",0,0
"142679",0,0
"142680",1,1
"142683",0,0
"142684",0,0
"142685",0,0
"142686",0,0
"142689",0,0
"1427",1,1
"1428",1,1
"142827",0,0
"142891",0,0
"1429",0,0
"142910",0,0
"142940",0,0
"143",0,0
"143098",0,0
"1431",0,0
"143162",0,0
"143187",0,0
"1432",0,0
"143241",0,0
"143244",0,0
"143279",0,0
"143282",0,0
"143379",0,0
"143384",0,0
"1434",0,0
"143425",0,0
"143458",0,0
"143471",0,0
"143496",0,0
"1435",0,0
"143502",0,0
"143503",0,0
"143570",0,0
"1436",1,1
"143630",0,0
"143662",0,0
"143678",0,0
"143684",0,0
"143686",0,0
"143689",0,0
"1437",0,0
"143872",0,0
"143879",0,0
"143884",0,0
"143888",0,0
"1439",1,1
"143903",0,0
"143941",0,0
"1440",0,0
"144097",0,0
"1441",1,1
"144100",0,0
"144108",0,0
"144110",0,0
"144124",0,0
"144132",0,1
"144165",1,1
"144193",0,0
"144195",0,0
"1442",0,0
"144233",0,0
"144245",1,1
"1443",0,0
"144321",0,0
"144348",0,0
"144363",0,0
"1444",0,0
"144402",0,0
"144404",0,0
"144406",1,1
"144423",0,0
"144448",0,0
"144453",0,0
"144455",0,0
"1445",0,0
"144501",0,0
"144568",1,1
"144577",0,0
"1446",0,0
"144608",0,0
"144699",0,0
"1447",0,0
"144715",0,0
"144717",0,0
"1448",0,0
"144809",0,0
"144811",1,1
"144983",0,0
"145173",1,1
"1452",0,0
"145200",0,0
"145226",1,1
"145258",1,1
"145264",0,1
"145270",0,0
"145282",0,0
"1453",1,1
"145376",0,0
"145389",0,0
"1454",0,0
"145407",0,0
"145447",0,0
"145482",0,0
"145483",0,0
"145497",0,0
"1455",0,0
"145501",0,0
"145508",0,0
"145553",0,0
"145567",0,0
"145581",0,0
"1456",0,0
"145645",0,1
"1457",1,1
"145741",0,0
"145748",0,0
"145773",0,0
"145781",0,0
"145788",0,0
"145814",0,0
"145853",0,0
"145858",0,0
"145864",0,0
"145873",1,1
"1459",0,0
"145942",0,0
"145946",0,0
"145957",0,0
"146",0,0
"146050",0,0
"146057",1,1
"146059",1,1
"146167",1,1
"146177",0,0
"146183",1,1
"146198",0,0
"1462",1,1
"146206",1,1
"146212",0,0
"146223",0,0
"146225",0,0
"146227",1,1
"146279",0,0
"1463",0,0
"146310",0,0
"146325",0,0
"146330",0,0
"146378",0,0
"146395",0,0
"1464",0,0
"146433",0,0
"146434",0,0
"146439",0,0
"146456",0,0
"1465",0,0
"146540",0,0
"146542",0,0
"146547",0,0
"146556",0,0
"146562",0,0
"1466",0,0
"146664",0,0
"146691",0,0
"146705",0,0
"146712",0,0
"146713",0,0
"146722",0,0
"146723",0,0
"146754",0,1
"146760",0,0
"146779",0,0
"1468",0,1
"146802",0,0
"146822",0,0
"146845",0,1
"146849",0,0
"146852",0,0
"146857",0,0
"146861",0,0
"146862",1,1
"146894",0,0
"1469",0,0
"146909",0,0
"146923",0,0
"146956",0,0
"147",0,0
"1470",0,0
"147007",1,1
"147011",0,0
"147015",0,0
"147040",0,0
"1471",1,1
"147111",0,0
"147138",1,1
"147166",0,0
"147179",0,0
"147183",1,1
"147184",0,0
"147199",0,0
"1472",0,0
"1473",0,0
"147323",0,0
"147339",0,0
"147372",1,1
"147381",0,0
"1474",1,1
"147407",0,0
"147409",1,1
"147463",0,0
"147495",1,1
"1475",1,1
"1476",1,1
"147645",0,0
"147646",0,0
"147657",0,0
"147658",0,0
"147660",0,0
"147685",0,0
"147686",0,0
"147687",0,0
"147694",0,0
"147699",0,0
"1477",0,0
"147700",0,0
"147710",0,0
"147741",0,0
"147744",0,0
"147746",0,0
"147798",0,0
"1478",0,0
"147807",0,0
"147808",0,0
"147837",0,0
"147841",0,0
"147872",0,0
"1479",0,0
"147906",0,0
"147912",1,1
"147920",0,0
"147923",0,0
"147929",0,0
"147945",0,0
"147948",0,0
"147949",0,0
"147965",0,0
"147968",0,0
"147991",0,0
"148",0,0
"148003",0,0
"148014",0,0
"148022",1,1
"148066",0,0
"148103",0,0
"148109",0,0
"148113",0,0
"148137",0,0
"148156",0,0
"148170",0,0
"148198",0,0
"1482",1,1
"148203",0,0
"148206",0,0
"148213",0,0
"148223",0,0
"148229",0,0
"148252",0,0
"148254",0,0
"148266",0,0
"148268",0,0
"148281",0,0
"148304",0,0
"148327",0,0
"148345",0,0
"148362",0,0
"148398",0,0
"148413",0,0
"148418",0,0
"148423",0,0
"148479",0,0
"148523",0,0
"148534",0,0
"148545",0,0
"148581",0,0
"1486",0,0
"148641",0,0
"1487",1,1
"148738",1,1
"148741",0,0
"148753",0,0
"148789",1,1
"1488",0,0
"148808",0,0
"148811",0,0
"148823",0,0
"148867",0,0
"148870",0,0
"148898",0,0
"1489",0,0
"148930",0,0
"148932",0,0
"148979",0,0
"1490",1,1
"149018",0,0
"149041",0,0
"149069",0,0
"149076",0,0
"149095",0,0
"1491",1,1
"149111",0,0
"149175",0,0
"149233",1,1
"149281",0,0
"149297",0,0
"1493",1,1
"149345",0,0
"149371",0,1
"149420",0,0
"149428",0,0
"149461",1,1
"149465",0,0
"149466",0,0
"149473",0,0
"149478",0,0
"149483",0,0
"149499",0,0
"1495",1,1
"149563",0,0
"1496",1,1
"149603",0,0
"149628",0,0
"149643",0,0
"149647",0,0
"149685",0,0
"149699",0,0
"1497",1,1
"149708",0,0
"149840",0,0
"1499",1,1
"149950",0,0
"149951",0,0
"149954",0,0
"149986",0,0
"149998",0,0
"15",0,0
"150",0,0
"1500",1,1
"150082",0,0
"150084",0,0
"150094",1,1
"1501",1,1
"150147",0,0
"150159",0,0
"150160",0,0
"150165",0,0
"150197",0,0
"150209",0,0
"150223",0,0
"150248",0,0
"150274",0,1
"150275",0,0
"150280",0,0
"150290",0,0
"150297",0,0
"1503",1,1
"150350",0,0
"150353",0,0
"150356",0,0
"150365",1,1
"150368",0,0
"150372",0,0
"150379",0,0
"150383",0,0
"1504",0,0
"150465",0,0
"150468",1,1
"150472",0,0
"150483",0,0
"150572",0,0
"1506",0,0
"150677",0,0
"150678",0,0
"150681",0,0
"150684",0,0
"150696",0,0
"150709",0,0
"150726",0,0
"150737",0,0
"150763",0,0
"150771",0,0
"1508",1,1
"150864",0,0
"1509",1,1
"150921",0,0
"150946",0,0
"150962",0,0
"1510",0,0
"151011",0,0
"151050",0,0
"151056",0,0
"1511",0,0
"151112",0,0
"151126",0,0
"151174",0,0
"151188",1,1
"151194",0,0
"151195",0,0
"1512",1,1
"151242",0,0
"151246",0,0
"151254",0,0
"151258",0,0
"151278",0,0
"151295",0,0
"1513",1,1
"151306",0,0
"151313",0,0
"151354",0,0
"151393",0,0
"1514",0,0
"151449",0,0
"151473",0,0
"1515",0,0
"151516",0,1
"151525",0,0
"151531",0,0
"151556",0,0
"151613",0,0
"151636",0,0
"151647",0,0
"151648",1,1
"151649",0,0
"151651",0,0
"151742",0,0
"151790",0,0
"151827",0,0
"151835",0,0
"151871",0,0
"151887",0,0
"151888",0,0
"1519",0,0
"151903",0,0
"151963",0,0
"151987",0,0
"152",0,0
"1520",0,0
"152002",0,0
"152006",0,0
"152007",0,0
"152015",0,0
"152065",0,0
"152078",0,0
"152098",0,0
"1521",0,0
"152100",0,0
"152110",1,1
"152118",0,0
"152137",1,1
"152138",0,0
"152185",0,0
"152189",0,0
"1522",0,0
"152206",0,0
"152273",0,0
"1523",1,1
"152330",0,0
"1524",0,0
"152404",0,0
"152405",0,0
"152485",0,0
"1525",0,0
"152503",0,0
"152518",0,0
"152519",0,0
"152559",0,0
"152573",0,0
"152579",0,0
"152586",0,0
"152756",0,0
"152789",0,0
"1528",1,1
"152815",0,0
"152816",1,1
"152831",0,0
"152877",0,0
"152926",0,0
"152940",0,0
"152992",0,0
"153",0,0
"153020",0,0
"153090",0,0
"153129",0,0
"153201",1,1
"153218",0,0
"153222",0,0
"153241",1,1
"153328",0,0
"153339",0,0
"153364",0,0
"153396",0,0
"1534",1,1
"153443",0,0
"153478",0,0
"1535",1,1
"153527",0,0
"153562",1,1
"153571",0,0
"153572",0,0
"153579",0,0
"1536",1,1
"153642",0,1
"153643",0,0
"153657",0,0
"1537",1,1
"153733",0,0
"153745",0,0
"153768",0,0
"153769",0,0
"153770",0,0
"1538",0,0
"153830",0,0
"1539",0,0
"153918",0,0
"154",1,1
"1540",1,1
"154007",0,0
"154043",0,0
"154064",0,0
"154075",0,0
"154091",0,0
"154141",0,0
"154150",0,0
"154197",0,1
"154214",0,0
"154215",0,0
"154288",1,1
"1543",0,0
"154386",0,0
"1544",0,0
"154467",0,0
"1545",1,1
"154661",0,0
"154664",0,0
"154743",0,0
"154790",0,0
"154791",0,0
"154796",0,0
"1548",1,1
"154807",0,0
"154810",0,0
"154865",0,0
"154881",1,1
"1549",0,0
"154907",0,0
"155",1,1
"155006",0,0
"155038",0,0
"155051",0,0
"155054",0,0
"155061",0,0
"155066",0,0
"1551",0,0
"155184",0,0
"155185",0,0
"1553",0,0
"155368",0,1
"155382",0,1
"155435",0,0
"155465",0,0
"1555",0,0
"1556",0,0
"1557",0,0
"1558",0,0
"1559",1,1
"156",0,0
"1562",0,0
"1564",0,0
"1565",1,1
"157",0,0
"1571",0,0
"1572",0,0
"1573",0,0
"157310",0,0
"157313",0,0
"157378",0,0
"157506",0,0
"157556",0,0
"157567",0,0
"157570",1,1
"157574",0,0
"1576",0,1
"157638",0,0
"157657",1,1
"157680",1,1
"157695",0,0
"157697",0,0
"1577",1,1
"157724",0,0
"157753",0,0
"157769",0,0
"157773",0,0
"157777",0,0
"157807",0,0
"157848",0,0
"157855",0,0
"157869",0,0
"1579",0,0
"157922",0,0
"157927",0,0
"157983",0,0
"158",1,1
"1580",0,0
"158038",0,0
"158046",0,0
"158055",0,0
"158056",0,0
"158067",0,0
"1581",1,1
"158131",0,0
"158135",0,0
"158158",0,0
"1582",0,0
"158219",0,0
"158234",0,0
"158248",0,0
"158293",0,0
"158297",0,0
"1583",1,1
"158326",1,1
"158358",0,0
"158399",0,0
"1584",1,1
"158401",0,0
"158405",0,0
"158427",0,0
"158431",0,0
"158471",0,0
"1585",1,1
"158506",0,0
"158511",0,0
"158521",0,0
"158584",0,0
"158586",0,0
"1586",1,1
"158724",0,0
"158747",0,0
"158763",0,0
"158787",0,0
"158798",0,0
"1588",1,1
"158800",0,0
"158809",0,0
"158830",0,0
"158833",0,0
"158835",0,0
"158866",0,0
"158880",0,0
"158931",0,0
"158983",0,0
"159",0,0
"159013",0,0
"159090",0,0
"159091",0,0
"1591",1,1
"159195",0,0
"1592",0,0
"159296",0,0
"1593",1,1
"159371",0,0
"1594",1,1
"1595",0,0
"159686",0,1
"159963",0,0
"159989",0,0
"16",1,1
"160",0,0
"1600",1,1
"160065",0,0
"1601",0,0
"160140",0,0
"160287",0,0
"160298",0,0
"1603",0,0
"160335",0,0
"160364",0,0
"160365",0,0
"1604",1,1
"160418",1,1
"160419",0,0
"160428",0,0
"160492",0,0
"1605",1,1
"160518",0,0
"1606",0,0
"160622",0,0
"1607",0,0
"160728",0,0
"160760",0,0
"160762",0,0
"160777",0,0
"1608",0,0
"160851",0,0
"160857",0,0
"160897",0,0
"1609",0,0
"161",0,0
"1610",1,1
"161003",0,0
"1611",0,0
"161142",0,0
"161145",0,0
"161176",0,0
"161198",0,0
"1612",0,0
"161247",0,0
"161253",0,0
"161291",0,0
"1613",0,0
"161357",0,0
"161394",0,0
"161424",0,0
"161436",0,0
"161497",1,1
"1615",1,1
"161502",0,0
"161514",0,0
"161582",1,1
"1617",1,1
"161725",0,0
"161742",1,1
"161753",0,0
"161779",0,0
"1618",0,0
"161823",0,0
"161829",0,0
"161835",0,0
"161882",0,0
"161931",0,0
"162",1,1
"1620",0,0
"162073",0,0
"1621",1,1
"1622",0,0
"162239",0,0
"162282",0,0
"162333",0,0
"162387",0,0
"162394",0,0
"162417",1,1
"162427",0,0
"162461",0,0
"162466",0,0
"162494",0,0
"162514",1,1
"162515",0,0
"162517",0,0
"162605",0,0
"162655",0,0
"162681",0,0
"1627",0,0
"1628",0,0
"1629",1,1
"162962",0,0
"162963",0,0
"162966",0,0
"162967",0,0
"162968",0,0
"162972",0,0
"162979",0,0
"162989",0,0
"162993",0,0
"162998",0,0
"163",0,0
"1630",1,1
"163033",0,0
"163049",0,0
"163050",0,0
"163051",0,0
"163059",0,0
"163071",0,0
"163081",0,0
"163087",0,0
"163115",0,0
"163126",0,0
"163131",0,0
"163154",0,0
"163175",1,1
"163183",1,1
"1632",0,0
"163223",0,0
"163227",0,0
"163255",0,0
"163259",0,0
"1633",0,0
"163351",0,0
"1634",1,1
"163404",0,0
"163479",0,0
"163486",0,0
"1635",0,0
"163589",0,0
"163590",0,0
"1636",1,1
"163688",0,0
"163702",0,0
"163732",0,0
"163747",0,0
"163778",0,0
"163782",0,0
"163786",1,1
"1638",0,1
"163859",0,0
"163882",0,0
"1639",1,1
"163933",0,0
"164",0,1
"164045",1,1
"164091",0,0
"1641",1,1
"164118",0,0
"164127",0,0
"164153",0,0
"1642",0,1
"164237",0,0
"164284",0,0
"1643",1,1
"164312",0,0
"164395",0,0
"1644",1,1
"1645",0,0
"164592",0,0
"1646",1,1
"164633",0,0
"164656",1,1
"164668",0,0
"164684",0,0
"1647",0,0
"164781",0,0
"164832",0,0
"1649",1,1
"165",1,1
"1650",1,1
"165055",0,0
"165082",0,0
"165100",0,0
"165140",0,0
"165186",0,0
"1652",0,0
"165215",0,0
"165257",0,0
"1653",0,0
"165324",0,0
"1654",1,1
"1655",0,0
"165530",0,0
"165545",0,0
"1656",0,1
"165631",0,0
"165679",0,0
"1657",0,0
"165721",0,0
"165829",0,0
"1659",0,0
"165904",0,0
"165918",1,1
"166",0,0
"1660",0,0
"166012",0,0
"1662",0,0
"1663",1,1
"166336",0,1
"166348",0,0
"166378",1,1
"166379",1,1
"1665",0,0
"1666",0,0
"166614",0,0
"166647",0,0
"166655",0,0
"1667",0,0
"166752",0,0
"166785",1,1
"166793",0,0
"166815",0,0
"166824",0,0
"166863",0,0
"1669",0,0
"166929",1,1
"166968",0,0
"166979",0,0
"167",0,0
"1670",0,0
"1671",0,0
"167127",0,0
"167153",0,0
"1672",0,0
"167227",0,0
"1673",0,0
"167359",0,0
"1674",1,1
"167410",0,0
"167465",0,0
"1675",1,1
"167555",0,0
"1676",0,0
"167681",0,0
"167691",1,1
"1677",0,0
"1678",1,1
"167826",0,0
"167838",0,0
"168002",0,0
"168090",0,0
"168374",0,0
"168391",0,0
"168400",0,0
